"id_contenedor","fecha_registro","num_kg_depositado","num_m3_depositado","num_nivel_llenado","num_aperturas","num_nivel_bateria"
56,2014-03-01 00:00:00,4.542,1.790,66,2.188,78
55,2014-03-01 00:00:00,354,600,2,732,57
49,2014-03-01 00:00:00,2.831,716,99,1.535,59
50,2014-03-01 00:00:00,3.594,2.866,11,1.923,80
51,2014-03-01 00:00:00,2.220,1.180,91,185,24
52,2014-03-01 00:00:00,1.659,1.145,52,1.549,31
53,2014-03-01 00:00:00,4.695,2.239,23,83,86
54,2014-03-01 00:00:00,5.364,1.616,57,1.698,23
136,2014-03-01 00:00:00,2.158,1.595,68,2.351,54
57,2014-03-01 00:00:00,1.216,146,95,23,9
64,2014-03-01 00:00:00,1.628,2.873,2,1.266,96
63,2014-03-01 00:00:00,2.757,1.298,36,1.757,38
61,2014-03-01 00:00:00,1.694,816,69,1.993,88
60,2014-03-01 00:00:00,4.992,1.542,95,1.915,70
59,2014-03-01 00:00:00,407,582,57,1.106,37
58,2014-03-01 00:00:00,1.736,2.118,22,2.561,69
62,2014-03-01 00:00:00,4.330,1.947,87,2.847,7
6,2014-03-01 00:00:00,2.610,653,64,1.629,11
5,2014-03-01 00:00:00,5.028,1.634,25,170,97
4,2014-03-01 00:00:00,539,530,48,2.464,44
27,2014-03-01 00:00:00,4.906,2.664,56,1.089,12
23,2014-03-01 00:00:00,3.527,2.297,82,88,71
40,2014-03-01 00:00:00,3.329,1.839,96,1.522,60
39,2014-03-01 00:00:00,1.213,1.537,79,1.153,46
38,2014-03-01 00:00:00,3.529,2.441,34,1.977,76
37,2014-03-01 00:00:00,1.059,2.451,36,963,22
36,2014-03-01 00:00:00,4.625,1.993,31,2.562,1
28,2014-03-01 00:00:00,686,2.525,50,605,50
29,2014-03-01 00:00:00,2.692,1.768,57,55,61
30,2014-03-01 00:00:00,2.595,2.436,94,2.486,28
31,2014-03-01 00:00:00,1.209,2.345,96,665,48
32,2014-03-01 00:00:00,4.250,1.489,57,434,97
33,2014-03-01 00:00:00,3.539,1.298,0,718,55
34,2014-03-01 00:00:00,846,1.674,87,2.649,30
35,2014-03-01 00:00:00,837,1.589,83,2.305,27
41,2014-03-01 00:00:00,5.216,277,15,1.472,13
22,2014-03-01 00:00:00,4.406,2.294,36,569,58
21,2014-03-01 00:00:00,5.103,319,76,983,92
20,2014-03-01 00:00:00,2.507,2.268,10,119,82
19,2014-03-01 00:00:00,4.492,1.661,5,107,65
18,2014-03-01 00:00:00,2.287,2.450,30,2.932,10
17,2014-03-01 00:00:00,908,2.147,33,1.008,53
16,2014-03-01 00:00:00,3.416,1.503,6,2.554,68
15,2014-03-01 00:00:00,4.558,1.646,28,1.894,59
14,2014-03-01 00:00:00,625,1.309,41,378,29
13,2014-03-01 00:00:00,750,2.497,53,163,67
12,2014-03-01 00:00:00,3.680,134,26,1.354,58
11,2014-03-01 00:00:00,2.260,786,13,1.753,4
10,2014-03-01 00:00:00,2.827,766,68,1.782,95
9,2014-03-01 00:00:00,4.661,1.293,61,1.062,25
8,2014-03-01 00:00:00,4.981,1.950,98,554,32
7,2014-03-01 00:00:00,444,1.165,7,2.831,3
65,2014-03-01 00:00:00,5.119,1.894,56,117,68
26,2014-03-01 00:00:00,2.020,1.744,61,1.996,88
25,2014-03-01 00:00:00,4.979,1.726,1,394,18
24,2014-03-01 00:00:00,2.209,555,94,391,31
44,2014-03-01 00:00:00,4.549,143,5,198,97
43,2014-03-01 00:00:00,709,1.854,10,660,74
42,2014-03-01 00:00:00,2.660,2.689,78,1.996,8
48,2014-03-01 00:00:00,2.539,347,66,2.126,8
47,2014-03-01 00:00:00,2.884,825,33,1.694,21
46,2014-03-01 00:00:00,2.654,2.648,98,1.187,30
45,2014-03-01 00:00:00,3.320,1.905,95,1.251,66
2,2014-03-01 00:00:00,4.934,2.276,12,1.430,35
1,2014-03-01 00:00:00,4.230,1.331,15,2.681,95
3,2014-03-01 00:00:00,3.659,1.768,45,40,60
261,2014-04-01 00:00:00,2.081,549,4,1.857,40
273,2014-04-01 00:00:00,930,264,57,2.618,19
272,2014-04-01 00:00:00,3.421,2.377,82,2.798,72
271,2014-04-01 00:00:00,817,2.047,33,1.884,63
270,2014-04-01 00:00:00,2.260,774,2,695,22
269,2014-04-01 00:00:00,3.708,2.413,56,1.477,94
268,2014-04-01 00:00:00,3.566,1.020,58,2.776,58
267,2014-04-01 00:00:00,2.317,2.509,88,2.518,92
266,2014-04-01 00:00:00,4.075,2.342,56,2.587,37
265,2014-04-01 00:00:00,666,1.436,41,1.595,6
264,2014-04-01 00:00:00,4.736,719,63,2.825,19
263,2014-04-01 00:00:00,2.601,372,69,2.189,21
262,2014-04-01 00:00:00,3.901,2.096,98,1.489,3
277,2014-04-01 00:00:00,5.225,2.177,28,2.739,66
278,2014-04-01 00:00:00,5.246,2.122,20,2.595,7
279,2014-04-01 00:00:00,5.031,1.089,59,11,44
280,2014-04-01 00:00:00,1.990,2.037,16,2.868,21
281,2014-04-01 00:00:00,1.073,2.803,47,781,50
282,2014-04-01 00:00:00,2.233,2.307,48,340,52
283,2014-04-01 00:00:00,2.756,2.289,0,936,38
284,2014-04-01 00:00:00,3.787,2.742,5,2.409,14
285,2014-04-01 00:00:00,2.995,652,20,292,33
286,2014-04-01 00:00:00,3.391,1.067,84,1.268,54
287,2014-04-01 00:00:00,3.086,2.892,19,734,82
288,2014-04-01 00:00:00,359,887,25,1.163,11
289,2014-04-01 00:00:00,2.653,1.817,95,1.011,34
290,2014-04-01 00:00:00,4.171,1.512,15,900,59
291,2014-04-01 00:00:00,3.578,766,76,466,65
292,2014-04-01 00:00:00,2.900,1.019,47,1.894,32
293,2014-04-01 00:00:00,3.174,742,43,2.519,16
294,2014-04-01 00:00:00,442,1.117,72,1.940,50
295,2014-04-01 00:00:00,4.249,1.723,11,62,31
296,2014-04-01 00:00:00,3.705,2.045,95,2.438,99
297,2014-04-01 00:00:00,2.019,1.497,85,228,53
298,2014-04-01 00:00:00,3.350,2.175,30,2.333,71
299,2014-04-01 00:00:00,708,787,99,2.130,68
300,2014-04-01 00:00:00,1.254,2.382,86,1.246,60
302,2014-04-01 00:00:00,4.622,1.923,72,940,65
301,2014-04-01 00:00:00,290,863,1,1.750,40
260,2014-04-01 00:00:00,2.794,2.508,67,1.688,68
249,2014-04-01 00:00:00,4.636,1.753,12,96,0
250,2014-04-01 00:00:00,3.203,2.483,94,1.069,47
251,2014-04-01 00:00:00,917,2.774,8,1.369,50
252,2014-04-01 00:00:00,326,803,49,2.165,74
253,2014-04-01 00:00:00,2.331,2.863,85,761,13
254,2014-04-01 00:00:00,3.566,1.240,32,279,70
255,2014-04-01 00:00:00,4.969,1.716,60,1.187,21
256,2014-04-01 00:00:00,3.520,377,25,2.683,13
257,2014-04-01 00:00:00,987,1.951,69,1.851,57
258,2014-04-01 00:00:00,2.526,1.392,19,2.776,15
259,2014-04-01 00:00:00,3.665,2.428,15,1.185,13
276,2014-04-01 00:00:00,5.286,374,90,248,44
275,2014-04-01 00:00:00,3.613,159,25,2.620,95
274,2014-04-01 00:00:00,4.410,1.636,28,80,76
232,2014-04-01 00:00:00,1.349,335,85,1.754,37
233,2014-04-01 00:00:00,1.510,1.149,43,1.047,24
234,2014-04-01 00:00:00,1.731,2.347,48,2.194,1
235,2014-04-01 00:00:00,4.622,1.226,26,1.324,55
236,2014-04-01 00:00:00,4.553,1.517,40,1.840,32
237,2014-04-01 00:00:00,3.293,2.607,79,903,24
238,2014-04-01 00:00:00,1.929,2.087,62,602,34
239,2014-04-01 00:00:00,5.333,1.427,97,2.600,97
240,2014-04-01 00:00:00,4.020,267,85,1.729,92
241,2014-04-01 00:00:00,2.498,2.835,0,444,56
242,2014-04-01 00:00:00,3.339,816,39,2.220,34
243,2014-04-01 00:00:00,4.559,2.651,97,1.662,2
244,2014-04-01 00:00:00,2.622,1.972,85,2.515,66
245,2014-04-01 00:00:00,686,856,29,719,4
246,2014-04-01 00:00:00,4.988,577,97,1.975,62
247,2014-04-01 00:00:00,182,1.882,2,2.095,77
248,2014-04-01 00:00:00,4.125,1.012,43,100,72
208,2014-04-01 00:00:00,3.436,2.705,88,513,4
231,2014-04-01 00:00:00,3.783,1.191,28,2.920,56
230,2014-04-01 00:00:00,4.665,1.715,22,984,21
229,2014-04-01 00:00:00,845,2.282,70,2.192,21
228,2014-04-01 00:00:00,2.604,1.991,67,2.139,45
227,2014-04-01 00:00:00,4.602,824,77,719,73
226,2014-04-01 00:00:00,1.739,1.453,56,236,95
225,2014-04-01 00:00:00,486,2.375,98,56,5
224,2014-04-01 00:00:00,4.576,1.898,62,1.126,39
223,2014-04-01 00:00:00,1.119,2.379,17,85,43
222,2014-04-01 00:00:00,715,2.524,87,1.353,82
221,2014-04-01 00:00:00,3.277,2.524,41,494,32
220,2014-04-01 00:00:00,1.701,2.625,51,949,68
219,2014-04-01 00:00:00,2.072,1.685,21,321,15
218,2014-04-01 00:00:00,3.449,952,28,2.532,66
217,2014-04-01 00:00:00,4.202,852,3,891,62
216,2014-04-01 00:00:00,4.940,767,61,2.451,39
215,2014-04-01 00:00:00,484,1.950,20,1.809,0
214,2014-04-01 00:00:00,2.611,2.712,90,2.213,42
213,2014-04-01 00:00:00,5.393,2.166,57,1.707,66
212,2014-04-01 00:00:00,4.339,1.775,39,2.205,25
211,2014-04-01 00:00:00,2.500,1.488,35,1.107,62
210,2014-04-01 00:00:00,1.083,2.683,30,487,46
209,2014-04-01 00:00:00,4.116,1.315,50,1.099,87
201,2014-04-01 00:00:00,2.838,383,57,2.279,49
140,2014-04-01 00:00:00,4.600,1.167,19,1.237,23
141,2014-04-01 00:00:00,874,208,3,2.566,0
142,2014-04-01 00:00:00,4.116,820,74,1.966,45
143,2014-04-01 00:00:00,1.247,1.243,69,2.801,49
144,2014-04-01 00:00:00,2.898,275,32,2.794,28
145,2014-04-01 00:00:00,3.533,2.102,18,2.521,44
146,2014-04-01 00:00:00,1.179,1.403,78,2.473,58
147,2014-04-01 00:00:00,603,2.193,30,109,26
148,2014-04-01 00:00:00,4.037,563,49,225,50
149,2014-04-01 00:00:00,1.059,1.123,52,922,73
150,2014-04-01 00:00:00,4.975,2.904,87,243,55
151,2014-04-01 00:00:00,485,971,99,982,33
152,2014-04-01 00:00:00,2.908,2.809,52,2.073,66
153,2014-04-01 00:00:00,3.050,1.021,43,526,44
154,2014-04-01 00:00:00,993,1.642,93,1.417,9
155,2014-04-01 00:00:00,756,2.828,67,2.127,47
156,2014-04-01 00:00:00,3.323,2.786,29,459,3
157,2014-04-01 00:00:00,2.950,2.154,73,872,9
158,2014-04-01 00:00:00,2.506,966,1,2.896,96
159,2014-04-01 00:00:00,518,1.573,53,1.718,92
160,2014-04-01 00:00:00,1.966,459,66,2.288,50
161,2014-04-01 00:00:00,1.209,2.697,25,885,66
162,2014-04-01 00:00:00,954,117,87,2.630,72
163,2014-04-01 00:00:00,701,154,36,24,74
164,2014-04-01 00:00:00,1.018,1.882,66,690,38
165,2014-04-01 00:00:00,1.560,2.416,84,158,43
166,2014-04-01 00:00:00,4.142,2.395,39,2.472,65
167,2014-04-01 00:00:00,2.679,2.879,40,763,13
168,2014-04-01 00:00:00,3.791,2.891,95,1.848,36
169,2014-04-01 00:00:00,5.213,2.235,36,2.427,26
170,2014-04-01 00:00:00,1.836,629,20,1.892,17
171,2014-04-01 00:00:00,2.350,469,80,1.121,19
172,2014-04-01 00:00:00,4.931,2.681,98,2.896,58
173,2014-04-01 00:00:00,821,2.530,59,1.791,64
174,2014-04-01 00:00:00,2.121,2.000,7,1.398,94
175,2014-04-01 00:00:00,1.826,786,47,2.551,97
176,2014-04-01 00:00:00,5.293,2.745,74,382,69
177,2014-04-01 00:00:00,3.307,2.063,24,1.912,97
178,2014-04-01 00:00:00,3.320,240,9,874,98
179,2014-04-01 00:00:00,3.993,1.852,47,2.345,39
180,2014-04-01 00:00:00,3.253,2.692,53,221,70
1,2017-01-12 15:26:22,3,,44,443,442
1,2017-01-12 15:25:22,2,,44,443,442
1,2017-01-12 15:26:07,3,,44,443,442
181,2014-04-01 00:00:00,2.964,1.938,9,232,33
182,2014-04-01 00:00:00,3.422,614,84,1.316,96
183,2014-04-01 00:00:00,4.077,992,46,680,37
184,2014-04-01 00:00:00,4.031,2.305,55,2.439,64
185,2014-04-01 00:00:00,986,2.155,3,1.622,43
186,2014-04-01 00:00:00,5.354,740,27,2.185,29
187,2014-04-01 00:00:00,4.072,1.668,25,1.599,72
188,2014-04-01 00:00:00,1.954,1.408,42,690,67
189,2014-04-01 00:00:00,4.249,1.880,1,201,82
190,2014-04-01 00:00:00,3.696,1.958,86,921,62
191,2014-04-01 00:00:00,2.483,2.318,37,981,92
192,2014-04-01 00:00:00,3.972,949,25,695,72
193,2014-04-01 00:00:00,2.128,1.847,98,1.689,5
194,2014-04-01 00:00:00,4.041,2.837,27,2.242,66
195,2014-04-01 00:00:00,2.736,1.805,70,1.930,76
196,2014-04-01 00:00:00,4.119,2.047,8,2.523,82
197,2014-04-01 00:00:00,5.127,895,73,2.124,84
198,2014-04-01 00:00:00,1.954,1.480,53,527,36
199,2014-04-01 00:00:00,4.595,799,32,2.765,69
200,2014-04-01 00:00:00,3.294,119,79,1.830,30
202,2014-04-01 00:00:00,3.481,1.172,13,2.914,53
203,2014-04-01 00:00:00,1.259,698,26,1.809,43
204,2014-04-01 00:00:00,1.671,1.552,39,1.180,38
205,2014-04-01 00:00:00,1.819,1.171,3,2.823,41
206,2014-04-01 00:00:00,4.501,227,21,1.535,76
137,2014-04-01 00:00:00,2.962,2.856,27,2.147,52
138,2014-04-01 00:00:00,3.008,2.657,46,2.165,84
139,2014-04-01 00:00:00,4.981,2.511,68,2.468,45
455,2014-04-01 00:00:00,658,303,75,1.247,30
444,2014-04-01 00:00:00,3.462,2.223,14,652,2
445,2014-04-01 00:00:00,1.340,1.309,57,2.909,75
446,2014-04-01 00:00:00,2.029,654,66,792,19
447,2014-04-01 00:00:00,4.732,1.725,66,2.250,64
448,2014-04-01 00:00:00,680,759,37,1.844,5
449,2014-04-01 00:00:00,1.412,2.396,62,1.876,0
450,2014-04-01 00:00:00,4.776,1.314,31,269,57
456,2014-04-01 00:00:00,2.477,621,56,1.146,62
457,2014-04-01 00:00:00,5.012,588,86,498,22
458,2014-04-01 00:00:00,4.074,2.764,0,1.818,25
459,2014-04-01 00:00:00,727,2.029,17,2.678,56
460,2014-04-01 00:00:00,5.008,2.871,43,1.439,50
461,2014-04-01 00:00:00,3.735,1.008,10,2.596,6
462,2014-04-01 00:00:00,476,585,73,2.038,53
463,2014-04-01 00:00:00,5.202,2.798,69,1.665,83
464,2014-04-01 00:00:00,1.398,1.747,78,1.189,93
465,2014-04-01 00:00:00,3.072,375,1,1.779,20
466,2014-04-01 00:00:00,3.603,1.807,55,1.391,17
467,2014-04-01 00:00:00,3.598,2.061,99,2.770,11
468,2014-04-01 00:00:00,1.774,1.294,36,504,65
469,2014-04-01 00:00:00,3.443,1.113,61,2.062,24
451,2014-04-01 00:00:00,416,1.979,13,1.876,93
470,2014-04-01 00:00:00,2.259,131,14,1.671,49
471,2014-04-01 00:00:00,343,2.294,71,1.115,82
472,2014-04-01 00:00:00,4.945,2.556,24,2.269,89
473,2014-04-01 00:00:00,3.916,928,91,887,65
474,2014-04-01 00:00:00,4.826,2.044,32,1.740,48
207,2014-04-01 00:00:00,3.013,627,88,1.368,82
452,2014-04-01 00:00:00,1.059,931,47,2.476,24
453,2014-04-01 00:00:00,1.485,1.926,54,2.924,38
454,2014-04-01 00:00:00,1.463,2.662,13,1.074,41
441,2014-04-01 00:00:00,3.856,106,17,2.656,77
442,2014-04-01 00:00:00,3.293,2.072,90,2.087,3
443,2014-04-01 00:00:00,2.990,1.921,62,2.109,11
430,2014-04-01 00:00:00,3.827,2.894,49,93,78
431,2014-04-01 00:00:00,3.459,333,41,2.583,64
432,2014-04-01 00:00:00,2.734,1.841,78,1.455,64
433,2014-04-01 00:00:00,3.517,2.334,11,1.059,88
434,2014-04-01 00:00:00,1.877,299,22,2.800,48
435,2014-04-01 00:00:00,2.277,1.165,7,2.157,33
436,2014-04-01 00:00:00,4.748,2.867,19,1.245,87
437,2014-04-01 00:00:00,2.816,1.402,25,848,26
438,2014-04-01 00:00:00,574,2.770,45,253,18
427,2014-04-01 00:00:00,4.450,2.435,78,200,51
428,2014-04-01 00:00:00,718,416,25,704,86
429,2014-04-01 00:00:00,4.363,1.390,81,568,56
422,2014-04-01 00:00:00,2.146,2.636,87,1.602,80
423,2014-04-01 00:00:00,2.776,312,98,1.475,52
424,2014-04-01 00:00:00,5.146,681,52,1.538,39
425,2014-04-01 00:00:00,5.127,2.397,26,278,50
439,2014-04-01 00:00:00,4.309,1.912,47,359,20
440,2014-04-01 00:00:00,1.643,2.189,96,506,5
419,2014-04-01 00:00:00,475,1.590,54,1.642,34
420,2014-04-01 00:00:00,984,2.529,18,908,24
418,2014-04-01 00:00:00,1.673,2.701,50,951,65
417,2014-04-01 00:00:00,638,1.094,51,1.490,66
416,2014-04-01 00:00:00,4.860,2.238,90,403,63
415,2014-04-01 00:00:00,3.902,726,8,956,9
414,2014-04-01 00:00:00,4.213,1.663,89,154,97
413,2014-04-01 00:00:00,410,2.733,8,1.307,61
412,2014-04-01 00:00:00,3.497,2.022,5,90,80
411,2014-04-01 00:00:00,988,2.452,25,2.561,12
410,2014-04-01 00:00:00,554,727,13,2.580,74
409,2014-04-01 00:00:00,351,2.440,74,346,75
421,2014-04-01 00:00:00,2.528,1.351,66,1.707,34
346,2014-04-01 00:00:00,302,550,41,323,53
426,2014-04-01 00:00:00,3.155,935,57,566,46
406,2014-04-01 00:00:00,720,2.311,63,43,52
405,2014-04-01 00:00:00,2.840,1.275,64,190,33
404,2014-04-01 00:00:00,3.308,2.268,91,1.639,30
403,2014-04-01 00:00:00,563,1.585,37,1.108,30
402,2014-04-01 00:00:00,3.764,1.060,4,249,34
401,2014-04-01 00:00:00,4.975,1.860,77,391,12
400,2014-04-01 00:00:00,759,2.207,62,1.693,10
399,2014-04-01 00:00:00,2.085,1.186,26,1.285,28
398,2014-04-01 00:00:00,3.357,1.206,38,1.492,11
397,2014-04-01 00:00:00,4.596,1.398,16,2.699,78
396,2014-04-01 00:00:00,885,145,28,638,50
395,2014-04-01 00:00:00,2.886,849,76,804,95
394,2014-04-01 00:00:00,3.244,1.033,13,2.506,26
393,2014-04-01 00:00:00,4.884,837,45,2.472,76
392,2014-04-01 00:00:00,5.309,1.124,94,2.738,28
391,2014-04-01 00:00:00,1.717,1.917,11,2.800,88
390,2014-04-01 00:00:00,3.148,1.064,28,23,61
389,2014-04-01 00:00:00,2.374,123,72,977,44
388,2014-04-01 00:00:00,3.831,2.457,82,608,17
387,2014-04-01 00:00:00,2.214,2.050,65,673,26
386,2014-04-01 00:00:00,542,1.546,16,1.971,79
385,2014-04-01 00:00:00,3.786,692,99,798,42
384,2014-04-01 00:00:00,2.559,1.861,75,17,76
383,2014-04-01 00:00:00,1.891,1.995,4,1.102,96
382,2014-04-01 00:00:00,2.506,2.641,49,1.244,56
381,2014-04-01 00:00:00,226,2.028,3,2.678,27
380,2014-04-01 00:00:00,685,1.889,4,678,86
378,2014-04-01 00:00:00,2.067,2.176,98,1.498,70
377,2014-04-01 00:00:00,1.775,1.013,9,44,21
376,2014-04-01 00:00:00,2.761,1.911,99,1.660,89
375,2014-04-01 00:00:00,2.266,2.472,10,1.496,7
374,2014-04-01 00:00:00,4.253,1.570,70,534,49
373,2014-04-01 00:00:00,2.979,1.603,24,1.009,22
372,2014-04-01 00:00:00,3.110,433,35,823,0
6,2017-02-21 08:51:52,,,51,1,5.167
6,2017-02-21 09:35:10,,,55,2,5.169
1,2017-01-12 15:34:12,3,,44,443,442
1,2017-01-12 15:26:55,3,,44,443,442
371,2014-04-01 00:00:00,2.106,591,31,902,47
370,2014-04-01 00:00:00,594,731,91,2.905,31
369,2014-04-01 00:00:00,1.280,1.287,68,2.065,63
368,2014-04-01 00:00:00,3.936,1.109,19,738,5
367,2014-04-01 00:00:00,2.576,2.823,33,259,11
366,2014-04-01 00:00:00,1.310,1.477,17,2.285,79
365,2014-04-01 00:00:00,164,1.134,17,2.692,19
364,2014-04-01 00:00:00,4.056,1.151,76,1.421,84
363,2014-04-01 00:00:00,2.381,2.740,96,744,90
362,2014-04-01 00:00:00,865,1.978,2,1.720,13
361,2014-04-01 00:00:00,2.869,595,3,2.176,65
360,2014-04-01 00:00:00,877,1.397,93,2.036,27
359,2014-04-01 00:00:00,5.109,1.992,44,2.236,15
358,2014-04-01 00:00:00,2.568,1.962,71,1.327,37
357,2014-04-01 00:00:00,683,2.740,43,938,22
356,2014-04-01 00:00:00,1.150,2.620,86,650,81
355,2014-04-01 00:00:00,469,2.191,77,2.321,8
354,2014-04-01 00:00:00,2.875,1.942,43,2.078,44
353,2014-04-01 00:00:00,3.728,2.836,21,1.894,23
352,2014-04-01 00:00:00,3.597,1.657,71,187,40
351,2014-04-01 00:00:00,4.110,115,58,1.216,92
350,2014-04-01 00:00:00,3.913,1.886,22,457,58
349,2014-04-01 00:00:00,4.358,1.092,55,2.567,90
348,2014-04-01 00:00:00,1.887,2.085,10,2.657,62
335,2014-04-01 00:00:00,3.461,1.496,44,495,46
336,2014-04-01 00:00:00,2.094,2.042,28,292,21
337,2014-04-01 00:00:00,2.741,2.132,60,2.610,83
338,2014-04-01 00:00:00,4.684,1.461,37,792,59
339,2014-04-01 00:00:00,1.852,2.395,70,1.277,11
340,2014-04-01 00:00:00,1.323,1.664,7,2.598,33
341,2014-04-01 00:00:00,4.759,2.377,95,2.588,75
342,2014-04-01 00:00:00,2.945,478,37,1.689,94
343,2014-04-01 00:00:00,2.996,1.552,72,2.546,51
344,2014-04-01 00:00:00,2.176,2.679,30,283,33
345,2014-04-01 00:00:00,3.579,2.831,0,2.159,71
347,2014-04-01 00:00:00,3.869,1.004,4,636,95
379,2014-04-01 00:00:00,396,2.387,36,1.820,21
407,2014-04-01 00:00:00,164,1.155,66,271,32
408,2014-04-01 00:00:00,1.651,2.750,67,2.108,79
512,2014-04-01 00:00:00,1.039,564,47,634,26
513,2014-04-01 00:00:00,4.018,2.406,24,2.509,59
514,2014-04-01 00:00:00,362,238,37,640,62
515,2014-04-01 00:00:00,2.726,1.293,45,1.494,85
516,2014-04-01 00:00:00,195,190,67,985,2
517,2014-04-01 00:00:00,3.306,373,20,36,55
518,2014-04-01 00:00:00,1.807,2.873,81,867,52
519,2014-04-01 00:00:00,1.601,1.597,50,2.157,76
520,2014-04-01 00:00:00,4.349,739,66,2.814,76
521,2014-04-01 00:00:00,3.570,1.225,23,1.162,49
522,2014-04-01 00:00:00,3.572,1.738,36,1.792,51
523,2014-04-01 00:00:00,4.371,2.398,55,416,5
524,2014-04-01 00:00:00,2.804,318,91,650,47
525,2014-04-01 00:00:00,1.313,1.341,54,540,96
526,2014-04-01 00:00:00,1.036,1.800,68,2.828,0
527,2014-04-01 00:00:00,2.938,1.804,74,273,53
528,2014-04-01 00:00:00,2.060,327,46,869,95
529,2014-04-01 00:00:00,1.654,1.057,79,1.110,42
530,2014-04-01 00:00:00,4.554,2.674,65,2.160,9
531,2014-04-01 00:00:00,1.977,1.342,56,1.545,7
532,2014-04-01 00:00:00,3.980,2.596,65,2.555,36
533,2014-04-01 00:00:00,4.684,1.618,19,745,53
534,2014-04-01 00:00:00,5.163,1.920,6,852,25
535,2014-04-01 00:00:00,2.313,2.314,27,1.364,22
536,2014-04-01 00:00:00,2.055,328,25,474,83
537,2014-04-01 00:00:00,2.871,793,16,2.175,12
538,2014-04-01 00:00:00,5.253,373,18,1.052,77
539,2014-04-01 00:00:00,2.915,2.275,56,58,81
540,2014-04-01 00:00:00,5.245,2.684,46,2.433,9
541,2014-04-01 00:00:00,3.474,799,24,1.668,19
542,2014-04-01 00:00:00,4.881,2.513,11,999,51
543,2014-04-01 00:00:00,473,1.740,56,969,30
544,2014-04-01 00:00:00,1.492,2.704,41,1.816,1
545,2014-04-01 00:00:00,3.347,1.205,31,1.115,54
546,2014-04-01 00:00:00,3.517,1.162,72,2.028,79
547,2014-04-01 00:00:00,1.492,2.910,63,270,0
548,2014-04-01 00:00:00,359,2.409,70,679,72
549,2014-04-01 00:00:00,638,1.230,72,2.477,26
550,2014-04-01 00:00:00,593,1.412,80,2.492,84
551,2014-04-01 00:00:00,4.747,2.756,82,674,55
552,2014-04-01 00:00:00,2.942,2.093,22,1.450,99
553,2014-04-01 00:00:00,3.860,1.726,83,1.841,20
475,2014-04-01 00:00:00,1.119,1.567,90,875,36
476,2014-04-01 00:00:00,650,1.062,60,51,87
477,2014-04-01 00:00:00,3.388,2.438,12,1.615,40
478,2014-04-01 00:00:00,1.811,1.957,15,721,12
479,2014-04-01 00:00:00,998,2.173,88,1.637,10
480,2014-04-01 00:00:00,3.182,603,57,670,61
481,2014-04-01 00:00:00,1.829,2.784,41,329,45
482,2014-04-01 00:00:00,3.908,1.608,85,709,14
483,2014-04-01 00:00:00,4.909,2.441,27,157,13
484,2014-04-01 00:00:00,908,1.867,97,239,81
485,2014-04-01 00:00:00,1.800,1.286,21,1.707,1
486,2014-04-01 00:00:00,3.338,1.809,44,1.865,58
487,2014-04-01 00:00:00,4.839,104,89,2.434,69
488,2014-04-01 00:00:00,662,677,18,1.409,70
489,2014-04-01 00:00:00,2.153,2.404,38,193,36
490,2014-04-01 00:00:00,4.359,1.355,49,1.298,15
491,2014-04-01 00:00:00,2.172,832,11,869,30
492,2014-04-01 00:00:00,1.133,853,10,1.968,79
493,2014-04-01 00:00:00,4.977,2.718,55,2.649,26
494,2014-04-01 00:00:00,2.881,109,71,116,82
495,2014-04-01 00:00:00,1.938,711,60,130,7
496,2014-04-01 00:00:00,4.417,1.800,12,1.748,54
497,2014-04-01 00:00:00,4.794,2.099,38,1.917,19
498,2014-04-01 00:00:00,2.615,2.481,8,1.303,60
499,2014-04-01 00:00:00,1.339,2.876,3,2.903,55
500,2014-04-01 00:00:00,1.328,2.373,50,829,34
501,2014-04-01 00:00:00,1.809,1.659,97,2.580,92
502,2014-04-01 00:00:00,2.609,2.615,91,2.903,67
503,2014-04-01 00:00:00,1.782,1.564,0,2.687,27
504,2014-04-01 00:00:00,4.181,2.886,11,689,53
505,2014-04-01 00:00:00,1.519,217,11,1.149,57
506,2014-04-01 00:00:00,5.259,2.930,19,1.596,13
507,2014-04-01 00:00:00,5.093,1.133,56,1.436,56
508,2014-04-01 00:00:00,1.622,1.840,19,709,20
509,2014-04-01 00:00:00,396,262,28,2.826,79
510,2014-04-01 00:00:00,5.418,2.735,43,1.030,89
511,2014-04-01 00:00:00,1.118,1.067,65,2.322,91
303,2014-04-01 00:00:00,1.488,2.176,37,337,0
304,2014-04-01 00:00:00,1.199,2.379,64,2.148,18
305,2014-04-01 00:00:00,2.345,1.778,11,1.987,98
306,2014-04-01 00:00:00,4.369,738,6,677,86
307,2014-04-01 00:00:00,916,1.168,21,2.163,85
308,2014-04-01 00:00:00,3.306,151,87,2.448,78
309,2014-04-01 00:00:00,3.360,898,90,2.201,55
310,2014-04-01 00:00:00,2.273,563,88,1.579,44
311,2014-04-01 00:00:00,3.394,2.853,59,1.103,76
312,2014-04-01 00:00:00,2.017,678,52,2.749,73
313,2014-04-01 00:00:00,5.211,632,45,130,75
314,2014-04-01 00:00:00,833,2.343,97,1.415,34
315,2014-04-01 00:00:00,2.628,1.456,76,1.290,79
316,2014-04-01 00:00:00,3.918,1.249,44,1.888,2
1,2017-02-21 10:30:24,21,52,44,223,442
1,2017-02-21 10:31:28,21,52,44,0,442
1,2017-01-13 08:14:06,3,,44,443,442
